Sales_ID,Customer_ID,Material Number,Sales Quantity,Sales Value,Sales Org Region,Credit_ID
c61693f6-eee1,7470314,019-CIDEX-01,17,11254,VA,028af7da-d954
7f4b0e40-ff76,2951608,011-BIOTRACE-PRO,5,3720,AL,f3e1c036-8e2b
81bf0725-3775,3383599,019-CIDEX-01,17,11254,MO,17055f2c-ddfa
06581c89-2877,6790656,015-VERISURE-MI,19,9766,OK,a292eea5-16d7
7f7a2635-26ad,3696553,002-NX-01,20,12100,NC,bdfa7399-971c
73c4a5f7-f313,7657384,001-100NX-01,20,16360,MI,5f297ae5-1e65
90d692e7-22af,9450675,009-CCB-01,8,5128,DC,c05b1bbd-23a9
1ae09aab-10b3,6151567,005-APTITRH-01,9,117,IN,7eb01c08-4928
e0a19d26-f883,7365479,021-CIDEZYME-01,9,945,MN,3443f948-3f6f
f6538676-994b,6274132,001-100NX-01,16,13088,VA,04d2a2d3-8397
5e4f6af5-f1ec,8826669,008-CASSETTE-01,7,5495,MO,9b4a0188-debb
8da9ccb5-b186,1145150,005-APTITRH-01,2,26,NC,601b1db1-d6f2
abc29750-7a30,6494365,010-VELOCITY-01,4,976,DC,d8a4690f-ca15
66051678-8371,2524058,004-APTITR-01,14,6006,RI,42496a3d-5094
0fe4fff8-98fe,1776595,021-CIDEZYME-01,18,1890,OK,0c463337-370d
09009ca4-6533,4831199,002-NX-01,16,9680,ND,69527cf8-f127
dde1f881-a6b2,8230905,008-CASSETTE-01,8,6280,RI,ea8ec3cf-ffe9
da26da6d-333e,5925527,004-APTITR-01,11,4719,CO,5f0280b3-8526
8b107c5e-a790,9381345,011-BIOTRACE-PRO,11,8184,CA,614d7d15-3660
cd596db3-2a60,9671605,012-BIOTRACE-MINI,5,680,CO,679b2e8d-fa65
50dfe586-40bf,5731671,009-CCB-01,19,12179,HI,691e097d-bbc1
f9817ff5-ca12,7133521,012-BIOTRACE-MINI,12,1632,OR,55bdeb16-7275
e565a5af-ee43,7604090,008-CASSETTE-01,8,6280,MA,9575094d-96ac
67166df8-b8d8,8788104,020-CIDEX-TS-01,20,320,MA,0e69e2d7-07ab
5b9fd11e-a42c,6672490,020-CIDEX-TS-01,13,208,WA,c4a91410-f3af
8fc1f003-3fbf,2891051,013-SEALSURE-01,3,444,NY,25d7a24a-69a3
d2f5b8d3-71d3,9469788,007-TYVEK-01,9,3879,OR,9f0dba80-1f59
18e475b0-71a7,8849422,011-BIOTRACE-PRO,2,1488,ND,13edf866-97d2
3ca7a10e-61de,4892857,014-VERISURE-BD,20,15880,MO,a04d5fd7-6295
547e9585-2148,334224,018-ENZOL-01,3,2850,OH,e27ea6fc-d64f
8a871da1-4fa8,6973393,003-100S-01,19,14896,MO,31397420-9769
0fd3df03-b93d,6947435,008-CASSETTE-01,20,15700,VA,ae3869ed-1330
50ec4fd5-ebdc,2455236,015-VERISURE-MI,12,6168,IN,c0a3786e-664a
b73f93f0-aa51,7013546,008-CASSETTE-01,2,1570,CA,ad175654-5a56
5940f27e-8c5d,4156657,018-ENZOL-01,4,3800,UT,eab9ee60-b975
aecfc567-65cd,2740576,012-BIOTRACE-MINI,17,2312,NJ,5a1c7c2c-00f2
b0d5ece7-1e47,3364890,011-BIOTRACE-PRO,20,14880,MS,c08c2cdc-fc28
c05d48b9-759b,1035017,013-SEALSURE-01,8,1184,OR,9643fbe9-6b24
6994c45d-a66e,8919357,004-APTITR-01,1,429,FL,68d66705-3c6d
da233666-6078,1947494,014-VERISURE-BD,8,6352,LA,8444e11f-7457
066d6c7b-c73e,5989826,012-BIOTRACE-MINI,18,2448,HI,3d870466-2dc4
cabfecc8-3cc7,1145150,004-APTITR-01,18,7722,CT,601b1db1-d6f2
a2e1ca37-d8e8,8230905,011-BIOTRACE-PRO,2,1488,SC,ea8ec3cf-ffe9
50dd2ab8-5645,300382,019-CIDEX-01,8,5296,NE,393e69fc-b080
96697fa3-dce8,9792776,015-VERISURE-MI,17,8738,NM,8b7de253-50f6
37206780-ba86,641919,017-EVOTECH-01,14,12908,KY,f83c6553-2083
beef7596-a21f,6635595,009-CCB-01,18,11538,MD,d71fd1a4-630c
a1e5c959-7412,5930543,007-TYVEK-01,7,3017,ND,cae003b3-9a67
15396028-e424,2019824,009-CCB-01,5,3205,KS,53febac8-bbae
e34a5d22-9562,9346954,008-CASSETTE-01,6,4710,KY,73426517-b818
b1cebac2-47ac,1125091,006-TRAYMAT-01,14,12474,AR,81a061c0-9207
1d4ac610-2a2c,929710,021-CIDEZYME-01,1,105,MD,962bb1b7-4c27
7c71772e-4d03,4901384,008-CASSETTE-01,2,1570,WV,d3ecfe9b-1165
5260ee8b-1288,5494075,002-NX-01,20,12100,AL,d948646c-1016
f150d609-8b7d,7051436,018-ENZOL-01,2,1900,PA,683c73bc-6ae5
7ee6f58f-bb1d,2019824,002-NX-01,14,8470,VT,53febac8-bbae
cd146b81-18a7,5945434,006-TRAYMAT-01,18,16038,AK,3d455e78-fd2c
e716de39-4e69,6523037,005-APTITRH-01,2,26,CT,6c3d6b2c-5ecf
e9d63094-d8e0,2777802,011-BIOTRACE-PRO,12,8928,CA,4dc9e4b0-70f8
f0c8ef73-682e,1814711,002-NX-01,15,9075,FL,1de4330e-26d2
ce89128d-608e,4274264,007-TYVEK-01,12,5172,TN,12a8ddf9-2a99
cec2fc05-b530,3372176,008-CASSETTE-01,6,4710,MO,a6b618cb-35b5
1be85350-a7f0,284860,005-APTITRH-01,17,221,TX,24b8e809-f1cc
07afbbbc-9c1a,1886249,005-APTITRH-01,13,169,CO,101ead88-2c78
b6faedd0-5594,3471039,007-TYVEK-01,2,862,LA,a85dca91-4441
a5c24792-ecbd,4096154,019-CIDEX-01,1,662,IL,d8f28cc6-9e8d
6dd7b9aa-bfd5,2740576,021-CIDEZYME-01,17,1785,GA,5a1c7c2c-00f2
d1bdb158-cf34,3942541,001-100NX-01,20,16360,HI,4931f56a-43e4
e2125208-9e1f,1545127,007-TYVEK-01,10,4310,IN,59ec5ffa-d8cb
08330a9a-ade5,5698897,014-VERISURE-BD,5,3970,CO,399fb963-cb07
120a0692-31c3,1461676,011-BIOTRACE-PRO,18,13392,PA,0ceb0244-fb25
7c7fda8b-f633,3435990,018-ENZOL-01,2,1900,NH,121880bc-0fc9
aa14b23e-c28b,6114504,005-APTITRH-01,3,39,DC,b90244d9-6766
45cfdb08-a221,9833313,015-VERISURE-MI,10,5140,ND,be653413-aea6
3e3cab63-c465,1205384,012-BIOTRACE-MINI,3,408,OK,cf175df7-8566
9dbf364e-55ee,2514371,011-BIOTRACE-PRO,1,744,DC,7a710a5e-1fac
b20f1d80-eea5,2235831,018-ENZOL-01,13,12350,ME,e52ffd89-1541
aa24f297-a90d,6403425,007-TYVEK-01,4,1724,TN,ee4185dd-24a2
2315dca3-6da9,7613293,018-ENZOL-01,18,17100,NY,8aa299f4-86e5
3dd61291-0fb5,22115,008-CASSETTE-01,19,14915,IN,ef16f0ff-464c
aad68b39-c2c6,2093030,004-APTITR-01,3,1287,WY,111806bd-ff99
70adebec-7725,3865535,016-AEROFLEX-01,6,2424,OR,43ab5b9d-df1c
457716f8-c6df,1545127,010-VELOCITY-01,12,2928,KS,59ec5ffa-d8cb
bfa06803-d0a2,9171550,002-NX-01,2,1210,NH,a490e968-c2e6
e1748dfc-2051,143287,021-CIDEZYME-01,17,1785,AR,1fc13cd3-1453
f3d906e5-c915,2600162,015-VERISURE-MI,5,2570,IN,33f03768-3006
84499578-c310,6300286,008-CASSETTE-01,4,3140,NH,5735ee89-a956
908c2ee0-4042,6657602,017-EVOTECH-01,7,6454,MS,e57c09dc-3ae9
264173e7-6fa4,6866072,016-AEROFLEX-01,13,5252,OR,a50ffc31-8417
4437a9c0-ea6c,2302932,006-TRAYMAT-01,8,7128,AZ,aff05d2d-779d
da476374-8a03,2829422,010-VELOCITY-01,5,1220,OK,fc90d3ca-3dd6
cd78a09d-a00a,1776595,019-CIDEX-01,15,9930,KS,0c463337-370d
3b329fcb-426c,3066823,014-VERISURE-BD,7,5558,ND,34f991a6-8480
8a21456d-35c0,2658528,007-TYVEK-01,15,6465,IA,36c0d542-60b4
967ed48f-18ce,1539221,013-SEALSURE-01,1,148,MS,fc7d9bb1-ed4d
e97d52d0-5697,8615335,005-APTITRH-01,19,247,VT,f4d7de43-60cd
383039d5-1ec1,7078131,009-CCB-01,2,1282,CO,dafc0dc9-7969
91f60d5d-e009,5212906,018-ENZOL-01,13,12350,LA,6b41e626-d0bd
81bc7ecd-2894,3251362,014-VERISURE-BD,19,15086,MT,d3f57242-f42f
d716f489-14e7,9545420,007-TYVEK-01,18,7758,NV,0ee26813-66e8
898ebb1a-d57c,3277478,007-TYVEK-01,1,431,SD,a9412904-f887
2b49059a-3772,8619928,015-VERISURE-MI,8,4112,NH,be2627b0-d9c0
b5a446dd-a98b,6538757,009-CCB-01,3,1923,IL,bd4169f8-9705
03cd2658-aec0,3279209,006-TRAYMAT-01,20,17820,MN,26c05078-045b
15d3808f-f0b9,3459232,021-CIDEZYME-01,1,105,AL,445e0acb-9210
56f9ed1c-ed90,3000522,019-CIDEX-01,6,3972,VT,16aa5d5d-2c17
edcb73a3-a9c3,3947161,009-CCB-01,19,12179,CO,d5edb22f-e273
042e6310-94c5,3066345,017-EVOTECH-01,2,1844,RI,23de4bd1-94bd
9c98e596-5d3a,2804296,014-VERISURE-BD,3,2382,NC,3abfaf0b-846d
b77270c5-3db0,9723823,003-100S-01,8,6272,IA,e253f522-ec24
4d2303cf-7d83,2514371,005-APTITRH-01,8,104,WY,7a710a5e-1fac
c190f17a-b797,7321922,020-CIDEX-TS-01,2,32,MI,781064d0-e502
7f1ef17b-4e0f,2119860,014-VERISURE-BD,10,7940,WA,9e0190d7-9e02
630ab3d0-8dbb,3505113,001-100NX-01,10,8180,SC,ca668518-e482
ca897a50-f632,4269768,017-EVOTECH-01,10,9220,DE,0bb0b50f-4212
d5fd5936-98f6,1486017,005-APTITRH-01,7,91,AL,ca18e3ba-7a64
f3243608-d972,3873026,021-CIDEZYME-01,2,210,ND,4ac4465b-359d
8b0c324d-369c,1035901,016-AEROFLEX-01,18,7272,MN,0a705ec1-8326
a21f022a-ed12,9211421,003-100S-01,14,10976,MN,dadd6ce5-ec2a
3abfb7b9-947f,2600162,019-CIDEX-01,17,11254,GA,33f03768-3006
cae98165-b940,2930895,019-CIDEX-01,14,9268,ID,c425cc3c-98f9
debe2966-7dcf,1142435,004-APTITR-01,13,5577,AL,232fd697-f382
a7b42c17-235c,6159764,006-TRAYMAT-01,13,11583,NV,f684ad5b-0dea
d474cdf4-d1a9,5698897,019-CIDEX-01,16,10592,CO,399fb963-cb07
b8f5d1e8-072c,3873026,005-APTITRH-01,19,247,MI,4ac4465b-359d
c9829681-91ca,3435990,009-CCB-01,14,8974,DC,121880bc-0fc9
cbb1f241-9587,4000238,010-VELOCITY-01,5,1220,SC,bc2cc41c-93a5
63b9d105-fe1b,2891051,003-100S-01,11,8624,KY,25d7a24a-69a3
e6905689-a1ed,5087497,019-CIDEX-01,18,11916,MN,dd090041-5b22
765747cd-670e,7987285,014-VERISURE-BD,18,14292,NE,f619d617-bf27
7f7c5102-2f09,65520,018-ENZOL-01,2,1900,KY,5c1144cb-285e
2a30ee48-9ef2,5494641,018-ENZOL-01,11,10450,KY,38b768c4-a473
49e9051c-62b9,1455834,009-CCB-01,14,8974,OK,5a604897-9a31
813b7f07-08c9,3419982,010-VELOCITY-01,17,4148,LA,1fcce223-1216
a42ca6b3-0241,344863,011-BIOTRACE-PRO,5,3720,NJ,8315daea-689f
1ae4980f-32a8,1692492,018-ENZOL-01,16,15200,MN,549b816c-2fe7
1dddbfe7-d00f,4126336,014-VERISURE-BD,5,3970,PA,ae141913-651f
de78ff0b-c414,4777448,016-AEROFLEX-01,15,6060,OR,3819d43a-ce0c
f0e78537-c633,8257150,015-VERISURE-MI,16,8224,WV,c20e972e-f063
b87bc11a-0685,8780280,019-CIDEX-01,14,9268,SC,fe7309b9-6081
eeda4968-a989,2019824,019-CIDEX-01,19,12578,SC,53febac8-bbae
d2a63d75-8458,3495291,007-TYVEK-01,2,862,SD,8f8b809c-9229
be03d8bd-8b6e,9201437,008-CASSETTE-01,15,11775,ME,958b3026-253d
1130417d-b2a1,6588159,012-BIOTRACE-MINI,12,1632,NH,5cc33c12-101d
cd54fae0-301c,1894340,016-AEROFLEX-01,18,7272,NC,9d18c131-7420
6bac8240-68dc,5892259,015-VERISURE-MI,17,8738,OR,5536242d-9967
cc6875c9-679c,7028596,020-CIDEX-TS-01,3,48,UT,61c1499b-6097
322ab9a0-30ff,1658842,007-TYVEK-01,11,4741,MT,0deb8dd1-6c06
41a4671b-363f,7413536,001-100NX-01,20,16360,IN,2388bbfa-e9b6
6be2cf31-668f,4458659,017-EVOTECH-01,18,16596,NM,8652a437-4dd8
8288b0fb-3a70,2804296,017-EVOTECH-01,18,16596,CT,3abfaf0b-846d
625fa6a0-7ba2,192729,009-CCB-01,16,10256,OR,215a083e-61d8
d06a3da9-0e4b,3855253,017-EVOTECH-01,15,13830,DC,b9480a0c-3f79
7a73baaf-0c11,6829641,017-EVOTECH-01,4,3688,MT,52e2d2e0-cf5a
7781b22c-6b64,8767499,007-TYVEK-01,16,6896,KS,c32294d4-fabe
3f7897d6-48ea,922670,010-VELOCITY-01,17,4148,ME,cb8a0434-beb2
4d894432-4f76,2470445,006-TRAYMAT-01,16,14256,RI,7a5c256f-fd48
9bda9e02-d0d7,2093030,014-VERISURE-BD,15,11910,VT,111806bd-ff99
704b0df6-095e,6436469,014-VERISURE-BD,1,794,DC,ef665f67-de9d
2c725c3e-ba48,4423568,008-CASSETTE-01,19,14915,UT,84be7dfb-0d30
07ddf0e4-1a9a,3419982,012-BIOTRACE-MINI,16,2176,GA,1fcce223-1216
f6549a6d-165a,6526148,014-VERISURE-BD,16,12704,CA,07d7ab1e-f62c
f3ed7540-5b46,6849214,014-VERISURE-BD,9,7146,VT,639bcf47-420c
48154575-0f5a,2446210,010-VELOCITY-01,9,2196,SD,97f1651a-df32
963f99d4-1d17,883133,001-100NX-01,19,15542,AK,d806b2b6-0bd3
4acee121-3cfc,3459232,010-VELOCITY-01,12,2928,FL,445e0acb-9210
2091f00d-be8e,7589161,018-ENZOL-01,17,16150,HI,11b8bc8c-5d54
1fe9b518-953f,2404035,017-EVOTECH-01,15,13830,HI,140b0ee6-3254
a3405230-8374,6884651,004-APTITR-01,18,7722,NY,4ee9b62d-1dd0
58d35e9a-8ba5,6820005,006-TRAYMAT-01,10,8910,IN,39d1349c-2454
288d400d-944d,835179,017-EVOTECH-01,10,9220,MT,1823b5fa-c937
93791728-d712,9912448,015-VERISURE-MI,2,1028,MN,e7daba61-f8f9
74404efa-071b,4804981,019-CIDEX-01,9,5958,MT,6150876a-1a31
34ae5e31-98bc,2454269,015-VERISURE-MI,19,9766,DC,0f7a6a35-9cb5
22e88e7d-8aea,5500184,015-VERISURE-MI,3,1542,PA,a17f988b-c465
0946efe2-9b80,7808329,013-SEALSURE-01,10,1480,VT,2900675e-84c7
e1684711-55d3,544408,018-ENZOL-01,10,9500,SD,f51b888b-c0bd
fc17dc6c-5014,6403425,006-TRAYMAT-01,15,13365,AZ,ee4185dd-24a2
5c09394a-18c4,2885379,006-TRAYMAT-01,18,16038,AL,3fd8b7c2-00c3
c604f9d8-702d,7299090,003-100S-01,20,15680,KY,ca6783f6-8fd3
99c73866-5327,9565607,019-CIDEX-01,13,8606,WA,2283c87b-a816
7dd7224d-bfd6,6072532,010-VELOCITY-01,16,3904,OR,b49d7d5d-7719
ca689264-3b93,6467408,009-CCB-01,1,641,MD,32bdff8a-ce09
7a73ff84-0764,5161739,017-EVOTECH-01,18,16596,AR,2a133bde-0a2a
1187a821-b311,8094790,021-CIDEZYME-01,16,1680,ME,10ebad49-aa55
50daba4c-0c7b,2885379,018-ENZOL-01,18,17100,UT,3fd8b7c2-00c3
7556673f-2301,674297,003-100S-01,18,14112,IA,25d9102f-a18b
4d123db2-634a,1545127,014-VERISURE-BD,8,6352,IN,59ec5ffa-d8cb
8fe6141e-07ba,1189234,011-BIOTRACE-PRO,8,5952,TX,84f21f33-db55
73af927b-5b81,5507466,005-APTITRH-01,19,247,MT,142eb50a-1269
f3ef30b6-187d,7779215,017-EVOTECH-01,10,9220,WI,654cf577-510f
a8c772c9-5d53,9171035,009-CCB-01,6,3846,AR,60b8288a-0b04
100edf66-59ca,7288084,005-APTITRH-01,20,260,HI,90fced20-01af
cfe94c3a-5c0f,8846031,001-100NX-01,7,5726,MA,2aea0e64-f804
76b51ecf-c71b,5552490,021-CIDEZYME-01,16,1680,ID,86bf9d67-280b
46bd235b-b898,5552490,020-CIDEX-TS-01,6,96,OH,86bf9d67-280b
a903b4b1-71f0,5704328,007-TYVEK-01,1,431,MT,56d54853-c9f1
7d656eb6-d566,3759821,009-CCB-01,13,8333,GA,fee15287-d4aa
613cf248-6418,1887599,003-100S-01,4,3136,KS,a35d37a9-0acc
5002a23c-9f06,5614263,010-VELOCITY-01,16,3904,HI,d7fe5ad0-875e
a342e85a-249d,4226303,002-NX-01,18,10890,ND,5bd366a9-ab91
aec0b6e5-fc41,5666995,008-CASSETTE-01,5,3925,OR,6968b486-7cab
619e882d-49c7,2930895,011-BIOTRACE-PRO,7,5208,UT,c425cc3c-98f9
a152fa94-0d35,6506755,012-BIOTRACE-MINI,13,1768,CT,c51d95ea-2c7f
1eb737e8-48e7,3542576,007-TYVEK-01,7,3017,TN,cdefb147-b8dc
e4ce040b-86ad,3040418,007-TYVEK-01,4,1724,CA,ef2883d7-e716
b64bd0c3-8816,674297,021-CIDEZYME-01,2,210,NC,25d9102f-a18b
73f7ef63-d84a,3536661,011-BIOTRACE-PRO,17,12648,MN,18559fde-ce13
1a1d525d-1531,9723823,008-CASSETTE-01,17,13345,MD,e253f522-ec24
52a8b26c-cea3,4372753,017-EVOTECH-01,17,15674,WY,b59f0550-808a
c688b37d-7a6b,7413536,018-ENZOL-01,6,5700,TX,2388bbfa-e9b6
130b4b66-c005,7384476,003-100S-01,7,5488,NH,1225d11d-0e61
9ca8ef57-d3d1,406494,009-CCB-01,9,5769,WA,3640a996-d219
ea27ffa1-e418,3990625,013-SEALSURE-01,9,1332,ND,6b5296d0-8220
bdd315fd-659b,1756394,001-100NX-01,16,13088,LA,628a528d-8f6d
962022d6-2407,8282844,020-CIDEX-TS-01,20,320,NY,3b49eb75-da61
dc5b822b-d8f8,3040418,002-NX-01,15,9075,WV,ef2883d7-e716
5fc6afb3-152b,4311939,018-ENZOL-01,20,19000,OR,216c46ac-ca45
21a3dafa-c8c8,5087497,009-CCB-01,11,7051,WA,dd090041-5b22
0519285b-36cd,2155146,009-CCB-01,18,11538,MN,19a5eedd-543c
1c305ff5-600e,1486017,015-VERISURE-MI,6,3084,OR,ca18e3ba-7a64
325d176d-29ab,1486017,015-VERISURE-MI,9,4626,ID,ca18e3ba-7a64
3724981e-807f,1728095,015-VERISURE-MI,15,7710,OH,e0122996-cc66
772a611e-d5a5,3545552,014-VERISURE-BD,20,15880,FL,1c879ff6-7564
dbcc9043-e243,151888,020-CIDEX-TS-01,20,320,MN,b1002355-0e04
4fb0e9ab-b4ae,8852260,008-CASSETTE-01,3,2355,MD,0f459313-3c96
ecad6d70-155a,6358089,020-CIDEX-TS-01,15,240,RI,b26c572f-550f
e9da7a8f-a737,1747208,001-100NX-01,12,9816,NH,807c1584-0e4f
2a6a7f91-ebaa,1832782,010-VELOCITY-01,3,732,MN,79d60cac-5d6b
edd8bb61-23de,5609354,015-VERISURE-MI,3,1542,NH,29245bd4-2b05
052e6418-013e,1915666,009-CCB-01,6,3846,SC,e337a5d8-edfa
bdb03093-3530,6525921,012-BIOTRACE-MINI,19,2584,AZ,55eaa0c3-2d3e
4f42a7cb-8306,9800364,008-CASSETTE-01,6,4710,OH,26957756-ac3b
eed14025-5f92,2061362,011-BIOTRACE-PRO,11,8184,IN,41745e64-992d
fd5bc933-70ec,4535432,010-VELOCITY-01,5,1220,KY,25651079-4f7f
35f0cc09-14ce,4978604,007-TYVEK-01,14,6034,MA,520207a6-ca20
b4522f5c-3bf6,7230661,008-CASSETTE-01,9,7065,ID,49c210fb-1359
4645f4c0-80c8,7259987,005-APTITRH-01,19,247,VT,403313b7-a557
2ad7ee9f-4252,6575466,020-CIDEX-TS-01,7,112,AL,9ca05c29-3f4c
6b1f38d2-bac8,6446438,017-EVOTECH-01,15,13830,NH,4e812c66-bd30
e8aad572-5d5e,5809240,021-CIDEZYME-01,6,630,NY,d237445c-1867
d40053b9-0da2,1238823,005-APTITRH-01,8,104,OK,bffced88-437e
812c90b6-7b01,7786827,005-APTITRH-01,18,234,NE,310b5804-69e7
8c8f2bb7-99e5,4353542,019-CIDEX-01,3,1986,WA,e8167a94-d61c
a28eca4e-a7ea,4423568,016-AEROFLEX-01,11,4444,HI,84be7dfb-0d30
af391b14-04e9,1441420,009-CCB-01,2,1282,WA,f232d4b8-a71b
90f0351a-ddaa,8923846,014-VERISURE-BD,19,15086,OK,c4bb208f-479d
eab3c810-4384,9044665,011-BIOTRACE-PRO,5,3720,AR,2fb25927-cade
2bda75bd-a938,5316592,017-EVOTECH-01,12,11064,MS,ea3af08b-afba
a5fc8839-b72f,1238823,007-TYVEK-01,19,8189,DC,bffced88-437e
e3a5209c-11fd,7779215,006-TRAYMAT-01,20,17820,SC,654cf577-510f
452f7eaf-9970,4327896,019-CIDEX-01,3,1986,AR,d48a3028-ddd2
78fb29b4-ef81,5846252,005-APTITRH-01,8,104,AR,17e22f62-2f15
b6297252-5f72,651998,004-APTITR-01,1,429,ME,8e0affff-a3f7
fb5aec37-ffd1,8492666,011-BIOTRACE-PRO,14,10416,CT,f0975950-4348
8006147e-f206,9188161,010-VELOCITY-01,15,3660,IN,bdd7775f-dba7
bfe78274-fd7b,6973393,002-NX-01,17,10285,TN,31397420-9769
97bccba5-8ce4,7779215,014-VERISURE-BD,5,3970,NC,654cf577-510f
70d16bad-183d,3499421,005-APTITRH-01,13,169,ND,841ac403-d322
7650b116-d68f,4006895,018-ENZOL-01,19,18050,WV,e683fa32-ac92
5a8390a2-78e8,6205098,012-BIOTRACE-MINI,8,1088,NC,7dcc8011-47d6
dc5838de-5416,4066035,005-APTITRH-01,4,52,SD,237fc6c2-b21b
4d4c7b35-0b9d,4512162,005-APTITRH-01,9,117,ME,98673a6d-d7b5
e495ec2b-d207,3592690,011-BIOTRACE-PRO,17,12648,MD,9b630d96-868c
b9dcc06b-8528,7410652,018-ENZOL-01,1,950,KS,af3570f1-9828
95f909a5-5bbd,9719447,011-BIOTRACE-PRO,4,2976,KY,91706d68-08ad
74f2c601-26d8,4678553,010-VELOCITY-01,10,2440,OK,6e81381b-c52e
7da44d57-513d,4841082,021-CIDEZYME-01,10,1050,ID,0dc972c1-e89a
15b32dde-6703,1863493,001-100NX-01,16,13088,WI,5cbcfaf8-daef
485c66c8-3a54,9634462,012-BIOTRACE-MINI,10,1360,OK,e5b8bc2f-6d90
29ba0f20-0005,7230661,021-CIDEZYME-01,4,420,WY,49c210fb-1359
8d339a09-aeb8,5181844,016-AEROFLEX-01,13,5252,MN,1c9d3508-8949
a7fb9ae5-cd0f,453662,008-CASSETTE-01,19,14915,DC,5526f016-f47c
299aa068-3333,5168080,001-100NX-01,1,818,OK,21fe0971-134e
1563456b-69fd,7221421,009-CCB-01,8,5128,WY,dbd0751f-3ebd
7c64aa7d-2c8c,7189055,008-CASSETTE-01,10,7850,SD,469756aa-6655
3e1be975-f9bf,1814711,001-100NX-01,4,3272,IA,1de4330e-26d2
dd24f1fb-145a,2093030,021-CIDEZYME-01,2,210,NJ,111806bd-ff99
08f955e1-a76c,7230661,005-APTITRH-01,8,104,UT,49c210fb-1359
d046e1b0-0c0c,7657793,010-VELOCITY-01,10,2440,PA,b75c9af8-f241
78ec83c0-5f47,890326,012-BIOTRACE-MINI,8,1088,VT,47a5a666-48aa
bdcde3a5-a985,8973875,020-CIDEX-TS-01,8,128,OH,18b9aefb-ed9e
da42a04a-2d79,4044862,014-VERISURE-BD,18,14292,TX,6317c1c0-3473
e59b4646-cfb4,2130515,002-NX-01,18,10890,SD,7e653d12-df09
57ffe43f-2499,3040418,006-TRAYMAT-01,5,4455,NV,ef2883d7-e716
499dc6c0-18d7,4065930,007-TYVEK-01,8,3448,NE,f76ffd3e-c496
307465d3-4f59,6299407,006-TRAYMAT-01,2,1782,NV,ac8d096e-dd04
2143ee83-6aa0,6374841,006-TRAYMAT-01,8,7128,NM,4d6e0638-1009
13ed053f-1992,1623435,009-CCB-01,10,6410,FL,5316a98b-07d6
8ccaa8cc-3355,1343655,004-APTITR-01,2,858,TX,fd64922c-b5b0
1e778067-4bd1,4029285,011-BIOTRACE-PRO,5,3720,CO,3dc9a4f0-a701
9e0de6d1-cce1,6414887,003-100S-01,19,14896,HI,f1536519-759e
bfcef4d8-8f97,8419383,015-VERISURE-MI,17,8738,TN,a0b62434-3818
3e66412e-8a79,5736596,001-100NX-01,19,15542,TN,b7cded5c-1487
1d3395c3-05dd,8037268,011-BIOTRACE-PRO,13,9672,KY,dfec5d3c-937c
02e2b726-9d51,3446719,002-NX-01,10,6050,OR,de0b2aea-4a5a
0fa596d3-cf9f,388930,009-CCB-01,13,8333,WA,bc7d163b-f611
4100373f-7e46,5945434,014-VERISURE-BD,12,9528,VA,3d455e78-fd2c
447784ad-4e33,9519638,017-EVOTECH-01,14,12908,TX,d4f5beaf-9361
9f079b06-c72f,1947494,020-CIDEX-TS-01,9,144,NH,8444e11f-7457
02617570-1a3a,7410652,012-BIOTRACE-MINI,1,136,OK,af3570f1-9828
59a2c2c6-be8d,820831,002-NX-01,1,605,AR,fc4d8dfa-3145
3a89a364-abe6,6635595,015-VERISURE-MI,10,5140,NV,d71fd1a4-630c
377a1cea-660d,820831,014-VERISURE-BD,4,3176,NJ,fc4d8dfa-3145
01799e54-7d3d,2027738,014-VERISURE-BD,8,6352,GA,9a66fbb9-f081
9212f40e-5b2c,8973875,009-CCB-01,8,5128,FL,18b9aefb-ed9e
e575156d-911b,9719447,009-CCB-01,5,3205,SC,91706d68-08ad
e042912b-34ea,6115565,015-VERISURE-MI,7,3598,DE,77bc798c-1df9
aa8ccd78-8ef4,747974,006-TRAYMAT-01,3,2673,KS,5baf5ad6-38bf
680a9caa-dd36,6494365,015-VERISURE-MI,10,5140,IN,d8a4690f-ca15
97a20a3c-7df2,7277970,015-VERISURE-MI,5,2570,AR,2e7d80f4-2821
33701363-34c4,2027738,007-TYVEK-01,3,1293,OH,9a66fbb9-f081
0bf7cdca-1cd6,7604090,021-CIDEZYME-01,12,1260,VA,9575094d-96ac
8113a323-8d0a,8619928,018-ENZOL-01,5,4750,WY,be2627b0-d9c0
35b74d4e-8128,2035920,016-AEROFLEX-01,17,6868,SD,d5b4f071-3997
8a50bec6-f8a7,4567262,018-ENZOL-01,1,950,NV,a45a28e6-fe17
5e7707c1-dada,7808329,008-CASSETTE-01,20,15700,WV,2900675e-84c7
ef122424-01bd,6354037,015-VERISURE-MI,17,8738,NE,72b2d6ef-35a6
79496086-52d8,461205,009-CCB-01,20,12820,CT,535e5dd4-eb45
c55ab688-d25a,5311917,002-NX-01,3,1815,AL,c1786ead-c762
fe410f1c-287c,1988870,003-100S-01,3,2352,PA,d8f57703-d062
6aeedd1b-e37f,3065338,010-VELOCITY-01,10,2440,ME,06e4a335-889c
9f1d5c56-999b,268397,020-CIDEX-TS-01,8,128,CO,c02045bc-b7ee
9ce07cd3-fd5e,3623160,001-100NX-01,18,14724,NM,6a209c2c-bc58
c90cf4ad-03b1,665908,003-100S-01,14,10976,PA,b76444de-4de1
